1.000000 0.111269 0.007052
2.000000 0.257575 0.894038
3.000000 0.428198 1.561960
4.000000 0.672878 2.346821
5.000000 1.051420 3.321186
6.000000 1.448163 4.354030
7.000000 2.251096 6.254707
8.000000 3.854113 10.019114
9.000000 8.972564 22.316766
9.500000 15.617670 36.932594
